,vifp_me_gt,vifp_ori_gt,mssim_me_gt,mssim_ori_gt,psnr_me_gt,psnr_ori_gt
223,0.40774730389171404,0.3457878045735134,(0.9210497078457678+0j),(0.8835291643903158+0j),27.14665255843704,25.410413220723825
224,0.17806154707670552,0.08219338704238331,(0.723164990220839+0j),(0.5472897517263923+0j),21.789969712435994,19.688695785711364
225,0.47866354446526493,0.43094230381384663,(0.9493707766109293+0j),(0.9330051590256679+0j),30.837645955835633,30.221782425527604
226,0.4240379384684237,0.33446970543373594,(0.9249971948678407+0j),(0.8814694355034393+0j),27.38740902339172,25.547927814064742
227,0.31824803687592595,0.2331195544829585,(0.8799722548980116+0j),(0.8125269940819403+0j),26.789887099296052,24.48870683910357
228,0.3434860715160579,0.31075514061448706,(0.8678085319461389+0j),(0.8394473632244436+0j),25.672503559162763,25.373343476078265
229,0.42452213133933564,0.39886783161376177,(0.9280299021975892+0j),(0.9159850733488175+0j),27.505860877553147,28.092482989885532
230,0.3728360676335846,0.27211608104431245,(0.9229460725931353+0j),(0.8673306810782595+0j),29.250814305259173,26.545338003358985
231,0.39230212087302,0.339554176948717,(0.9233824629807688+0j),(0.8990746647509336+0j),28.880465746179457,28.23206293584144
232,0.49023323786360534,0.4648910472971329,(0.9547388958953827+0j),(0.9443199667037897+0j),28.714923234968563,29.627089185230666
233,0.3046858037409886,0.14512726283285204,(0.9132752672554386+0j),(0.8219521791652162+0j),24.898115292118245,23.017073056045408
234,0.4580814722647985,0.420488677037933,(0.946640223693093+0j),(0.9316026373503942+0j),28.29773800864553,28.634226102639406
235,0.22986722724266961,0.13843261744449978,(0.7752291701834171+0j),(0.6439197090648812+0j),24.74772276191175,22.869849403861572
236,0.41566292808931854,0.3409775652348559,(0.91931970816744+0j),(0.8784595975135653+0j),26.943775909069544,25.17442469376778
237,0.42946406697371514,0.3594238536925633,(0.9307631879103373+0j),(0.898214398730807+0j),28.201479536504692,27.017826260247574
238,0.19835714108545255,0.17942667099427156,(0.7885698560039102+0j),(0.7696182720511606+0j),25.736580336714965,25.150482751160066
239,0.23501817563296287,0.12222831136423191,(0.8055581072100985+0j),(0.6456218794205669+0j),25.061317918391453,22.859338073290782
240,0.2682219382970022,0.16739211142324528,(0.8350269765396577+0j),(0.7202183254824487+0j),25.16813395949622,23.350577276616068
241,0.20008508106424042,0.09505019186845964,(0.7677724613379183+0j),(0.6056859680398426+0j),23.734118127588495,21.250406711344358
242,0.171111090970274,0.0498495095492989,(0.7300806277852301+0j),(0.5277331513865758+0j),21.85676971583068,19.092612649372434
243,0.21846933840226943,0.08904869102195605,(0.79352660593376+0j),(0.5890537484222652+0j),23.20790932407444,19.75287151523128
244,0.1834638455107538,0.09126882627686324,(0.7503830885291342+0j),(0.5987286591813905+0j),22.13864879675988,19.12948091413995
245,0.3313872337588572,0.27873041091672696,(0.8723105075126987+0j),(0.8299367733518194+0j),26.066801789195935,24.809694797796837
246,0.3635545316202136,0.24328512747217582,(0.9299275945298922+0j),(0.8676146579435506+0j),26.540143805998024,24.863843310278995
247,0.2561075232426913,0.22132408680599025,(0.8220023002956277+0j),(0.7825646246951468+0j),26.555080150230527,25.66807766758389
248,0.3011063217644309,0.21085517388883665,(0.8746444704331577+0j),(0.7989873568510197+0j),25.611504543574412,24.19756850924383
249,0.33797227084761333,0.22517587843127418,(0.9218241839767001+0j),(0.8606161886469049+0j),26.521433092717057,24.425753528940668
250,0.3810909205824154,0.25940343941736327,(0.9189888922737927+0j),(0.8274766898324761+0j),27.90224264336309,23.618756680260308
251,0.2620146217148136,0.16222370277135945,(0.8288314781389512+0j),(0.7084730453491109+0j),23.759701526143804,21.849151580019473
252,0.17610877155391458,0.11032270455874421,(0.7409878469277479+0j),(0.6369882507757882+0j),23.747646307568875,22.50208317804446
253,0.294057375179895,0.22609252543908617,(0.8423093271450813+0j),(0.7817348452398694+0j),27.142430318732206,26.019699420100828
254,0.25146987746729743,0.12466339642703639,(0.8074018791216935+0j),(0.6258286059108785+0j),24.02675535955698,21.511408424299443
255,0.3662722113058267,0.33913770813352345,(0.9044544984503685+0j),(0.8888856203457928+0j),26.888637676522585,27.055203411230725
256,0.3466510109834719,0.2773033600075426,(0.8948663974885356+0j),(0.8589855437137756+0j),28.88532648403673,27.79472312691423
257,0.3017688854781195,0.14456502017703962,(0.9007811271419747+0j),(0.7794587334361963+0j),24.79667021326785,21.60492809190576
258,0.18860223583685679,0.09514638381503075,(0.7440963370447587+0j),(0.5982176643267856+0j),21.8851828670427,20.100617015866206
259,0.26620330428636796,0.15793545856291613,(0.8530965572633303+0j),(0.7378202629220478+0j),27.794064433601633,25.447577933707507
260,0.418062772601616,0.36525266481184565,(0.9280855563526773+0j),(0.901745983429446+0j),27.790802633385972,27.50409111396301
261,0.19127436606344358,0.1069417569158072,(0.7516864874930854+0j),(0.6211320508515565+0j),21.718973599234225,19.70521198324689
262,0.2235098738360467,0.06920869917745122,(0.8013723719399528+0j),(0.5686205906295625+0j),23.528184885508555,20.21993328569088
263,0.39288933737780374,0.3090571789034447,(0.9101114786430553+0j),(0.8577574755460063+0j),27.059792194942773,25.465631398445726
264,0.1805079261684326,0.133694169546387,(0.7443510011045282+0j),(0.6738055695596771+0j),23.130257579931282,22.057805401458225
265,0.10666373613667979,0.06069725662994594,(0.5744693027079268+0j),(0.4820513355669418+0j),19.326394359542668,18.50000889999823
266,0.35176532392668397,0.31659772232712186,(0.8814769630617817+0j),(0.8465038601273215+0j),26.022683825179787,25.37974780558894
267,0.41166529915881506,0.38337930797202424,(0.9228944521793793+0j),(0.9096258477473804+0j),27.354734483980103,27.728080883109133
268,0.28771499043246224,0.25365966983564087,(0.8278529342023694+0j),(0.7827674334695317+0j),24.595430781901975,23.99956279170823
269,0.26415360627347734,0.16925804821269994,(0.8185920723564478+0j),(0.7064066499430823+0j),23.964143766408448,21.775320891912028
270,0.41993969807566217,0.3492075471019342,(0.9248026444896167+0j),(0.8914046298302305+0j),27.69970444939025,26.597484345154825
271,0.2808129234333029,0.17726760836638497,(0.8328000389040465+0j),(0.6908539126760406+0j),23.002555624609084,20.51393940613421
272,0.256124321780145,0.18088860616661204,(0.8322644148251089+0j),(0.7472409835083094+0j),27.188059906041207,25.66554360523446
273,0.43854378406047684,0.360462201059043,(0.9331620229822698+0j),(0.8989917012042877+0j),28.462116140610018,27.071849124047684
274,0.21955724107396024,0.12840002435482253,(0.7833509957400077+0j),(0.6563882988229496+0j),25.00364693481196,22.918138081283217
275,0.33329365947173745,0.22019901852480792,(0.9073811279198234+0j),(0.8105570331275279+0j),27.31022739647697,23.060472182563764
276,0.42944380499593104,0.3600495800777544,(0.9328256814470295+0j),(0.9043703959997731+0j),28.625870087946016,27.382707773165436
277,0.36304374467696204,0.2776108824770622,(0.907871623298984+0j),(0.8571991290641534+0j),29.888275580789603,28.1684705633404
278,0.19974722384794674,0.1260409919971344,(0.7480206058800415+0j),(0.6177646355639124+0j),23.640653975589977,21.893395932415704
279,0.24721868979774184,0.12554172454015214,(0.8428664978916327+0j),(0.7011106310194654+0j),27.32943633898269,24.480323723793393
280,0.2963693811613707,0.24115944481363608,(0.8607936033832819+0j),(0.8125430945138252+0j),25.619839489118913,24.513760246377498
281,0.33396036345868624,0.2231695428155228,(0.8805964342667735+0j),(0.796059499547157+0j),26.45252782135779,23.7480904771912
282,0.08635877097066907,0.0518103258148783,(0.5943401188397052+0j),(0.5259105995381711+0j),20.058440762053653,18.898590146311783
283,0.4339593682679261,0.3599987161877898,(0.9320610934842207+0j),(0.8990317087312212+0j),28.313286414670046,26.90325665448231
284,0.2604881342229656,0.1978390835192103,(0.8172747214938507+0j),(0.7447869559790995+0j),25.660574285346677,24.204243775024512
285,0.4444936505722638,0.41058618509064915,(0.9430092154607655+0j),(0.9296426609441738+0j),28.247613654532685,28.60845197854889
286,0.2775667378106736,0.18211852124520791,(0.8332338809133516+0j),(0.7078097603767998+0j),23.09188542448183,20.844131250038203
287,0.3215699662774807,0.22677601570093012,(0.8738157164868573+0j),(0.7933870797870709+0j),27.84803877119198,26.045278263167564
288,0.2302811993534065,0.14652419002781839,(0.8231327529449027+0j),(0.7353199775772241+0j),26.685215901507206,25.101578164125552
289,0.19294071323235037,0.09255890194409382,(0.7632922104090084+0j),(0.620879059594597+0j),24.32853580306103,22.281761338018168
290,0.26339700890073164,0.18647041324795188,(0.8254565991853038+0j),(0.7371681002935172+0j),23.345439781677708,21.835350663095817
291,0.2869947469654955,0.1742348385387352,(0.8629898934292795+0j),(0.7548077114648193+0j),28.081647173853163,26.011138530505164
292,0.20497345589666718,0.1399956082836488,(0.7738073048127381+0j),(0.6918303738242165+0j),23.797513124948217,22.578223306118804
293,0.19640580343650363,0.1196599553148836,(0.7713990454999227+0j),(0.6443659684984981+0j),24.060401553924468,22.371313529853197
294,0.36496616152586997,0.32240478039948495,(0.8793702024344459+0j),(0.839750348190473+0j),25.526582774424288,24.143092358977356
295,0.37270361615696124,0.33226101048792117,(0.8943280715691988+0j),(0.8637939051479779+0j),26.471473225024113,26.078998024224678
296,0.284896266751709,0.2001281788424821,(0.8427319345026588+0j),(0.7482338008109366+0j),25.273065935644556,23.825662084058976
297,0.23147095478538024,0.10973009208442096,(0.8705283581779097+0j),(0.7625314768400635+0j),23.519743898480506,20.716119613567898
298,0.28735722633070754,0.15998354170370596,(0.9051555576240962+0j),(0.8303983816838817+0j),25.34387614447896,23.35488160659515
299,0.3311880001926864,0.2300735702332527,(0.8745528844991322+0j),(0.7981472413164157+0j),26.48529725217132,24.216543858766215
300,0.34408054930670406,0.28102970374098407,(0.8897111717157568+0j),(0.8449685198669892+0j),26.556973445609966,25.326762820618534
301,0.3650394739934195,0.30113462923621664,(0.8829268789173049+0j),(0.8409397585331612+0j),25.918080681368988,25.121183594154285
302,0.2272308772701163,0.12346743960486588,(0.8053953832128748+0j),(0.6590049812866832+0j),23.75341646275205,21.917133823871254
303,0.36113708808066886,0.2826731317819326,(0.9168647536456612+0j),(0.874231478387915+0j),28.747409910778664,27.144738026195267
304,0.23123511199591204,0.13854978888452443,(0.8165485223327933+0j),(0.7103610751797721+0j),25.88163130169501,23.912525570725585
305,0.3222043473476252,0.2077347903469149,(0.8673886162875102+0j),(0.7489695351579385+0j),25.400306698468,22.51730540999068
306,0.291541665066337,0.20531870748389033,(0.8967665825294127+0j),(0.8466958279297171+0j),25.16390435987961,23.718175287492667
307,0.2585260769478401,0.10591259771640849,(0.8361360114810474+0j),(0.6391838424414598+0j),26.238171799022815,22.819234767132276
308,0.32479422850425177,0.2531149835726864,(0.8999036923051987+0j),(0.8517887843271408+0j),28.10403722411731,27.692546616218273
309,0.4519860340345175,0.4175552722435169,(0.9422181379206402+0j),(0.9289023829361709+0j),28.283000923596365,28.76962427313441
310,0.37424159197240536,0.35100541029259463,(0.9007970484694691+0j),(0.8827122513702845+0j),26.500823322230225,26.4551351389092
311,0.22075332662155564,0.10141635781052794,(0.7883333461783997+0j),(0.6072886230373621+0j),25.199760703129876,22.63145401155604
312,0.1971342778943239,0.11237810792163393,(0.7733520876301164+0j),(0.6674091515807292+0j),25.764831489292234,24.06900834652051
313,0.19206437498414627,0.09800983625091986,(0.7353894089173968+0j),(0.5634478043495281+0j),22.82417321287811,20.976268393450482
314,0.3730618418065396,0.31894685307080933,(0.9173214562345557+0j),(0.8901555430015023+0j),28.47334825029843,27.694765654075635
315,0.2982782399038601,0.21623703645067427,(0.8971581207837372+0j),(0.8383531004318767+0j),28.59227794005113,26.347579633204212
316,0.22847454741691955,0.12613273000869737,(0.8012724081791822+0j),(0.6521477081123919+0j),23.737759377685155,21.95805511521248
317,0.26624311004939866,0.19299824967694826,(0.8289711744941104+0j),(0.7461726424468291+0j),25.416880301659322,23.758745256848343
318,0.2979489174197079,0.13550623478902957,(0.9054926023971254+0j),(0.7912085084684218+0j),25.43151264024391,22.65308755705314
319,0.4394637945670418,0.36358657796908705,(0.9296246006753303+0j),(0.8963820383827843+0j),27.688311692812988,26.556713216270555
320,0.32664233137744675,0.22980399677887028,(0.8661673709264839+0j),(0.7762044093204618+0j),27.55911676179936,26.25515928121739
321,0.19589776682479568,0.0937953753682632,(0.7527702486790793+0j),(0.5700810758174422+0j),23.375139721840114,21.17956909622528
322,0.31611146635732185,0.2182853555627388,(0.8694648763459119+0j),(0.7783558135443921+0j),25.89060317593961,24.237465879499265
323,0.21543593498759525,0.17869273352776127,(0.7964688489728+0j),(0.7629507799183359+0j),24.174335697113708,23.314369814210995
324,0.2889804908184621,0.16763152170884346,(0.8553638930684626+0j),(0.7228847999266951+0j),25.126599462716474,22.901664738395972
325,0.2993301514355381,0.1820756284588981,(0.9105028441205432+0j),(0.8528168619212537+0j),25.59773315058122,24.176197936277482
326,0.21641356886872712,0.11597861767302964,(0.7762395457508436+0j),(0.6052512245701762+0j),23.61832111317988,21.592212879230196
327,0.29688547247926184,0.18968680458183243,(0.8529821650079112+0j),(0.7417174067252336+0j),27.435587716845315,25.089936506451615
328,0.3492315952365647,0.2796127927075226,(0.8758449467806892+0j),(0.8190475912394243+0j),25.894544142095906,24.15724886551388
329,0.28446994324729413,0.15093512225326686,(0.901547163918618+0j),(0.8185390588944115+0j),25.12045085780891,23.064149604226067
330,0.36458957830862665,0.33198109659687874,(0.8937458771437639+0j),(0.8701994515409249+0j),26.58349049241008,26.366525084975166
331,0.46696419923487337,0.4384845672840239,(0.9476115564339932+0j),(0.9374148610142076+0j),28.397774018377433,29.170297837077264
332,0.3455719118122497,0.30599873961699486,(0.8823020819591956+0j),(0.8436910225112392+0j),26.115365013007082,25.3082689974088
333,0.3112601344302429,0.2086528809315157,(0.8719545197592371+0j),(0.7726597019762694+0j),28.033087332523866,25.717303060725747
334,0.4116433140481002,0.3881282167190565,(0.9226846238662536+0j),(0.9094022661412382+0j),27.301143018884208,27.63867934204889
335,0.19635569055405655,0.10518418605824387,(0.7373072222493169+0j),(0.5703045926681479+0j),22.25838131165071,20.70865998257637
336,0.3069997329279772,0.2039575343814973,(0.8575336063620921+0j),(0.7579196146186271+0j),27.41885319744607,25.24333079783023
337,0.349535442644368,0.3075589319132748,(0.9306037338346145+0j),(0.9147642122701557+0j),26.668718000394787,26.854642731401587
338,0.26188387915130124,0.15395840368549354,(0.8308796233490459+0j),(0.7160668544314989+0j),24.942547808442793,22.436033318683425
339,0.34899115286909393,0.2629176119992256,(0.8979335379287227+0j),(0.838096027245954+0j),28.755008293441165,27.76325402647634
340,0.31063742564428803,0.23841817410033453,(0.8807761788110077+0j),(0.8162425219613595+0j),28.48267014767622,26.739275768886586
341,0.38948943474775416,0.3344579787625817,(0.921866387179448+0j),(0.8973481898953595+0j),27.97847534246719,27.174966033580716
342,0.44690562901152275,0.3718205369362933,(0.930506670699031+0j),(0.8965686462437558+0j),27.682440617512675,26.514387261026798
343,0.3205368312490993,0.20935368623162112,(0.9193308548569488+0j),(0.86573072256015+0j),26.11233388300148,24.82920613002086
344,0.29434449641315696,0.20369837868140697,(0.8416774179233864+0j),(0.7640533632550911+0j),27.299598919050855,26.076922337242667
345,0.30385109700257723,0.2019677683628557,(0.9121693580585767+0j),(0.8574008034507131+0j),26.151422417719807,24.376423742137728
346,0.16204646239435824,0.054589026970763586,(0.7153781750334037+0j),(0.5509746050211285+0j),21.146038937885766,18.795647973624444
347,0.33398336007220747,0.24288508136201328,(0.8892356153943496+0j),(0.8249178622976976+0j),27.43554103229892,25.51911069267668
348,0.2952211972015725,0.20501586363053792,(0.8701939488981008+0j),(0.7991198744080239+0j),27.236768000155603,25.55768671266627
349,0.4476430732463143,0.408430831328729,(0.9414393499305843+0j),(0.9266149601376152+0j),30.234416707139985,29.86917665623573
350,0.42142144151595834,0.35959876614944847,(0.9289653411756917+0j),(0.9009018771675437+0j),28.222511637130104,27.30029069518335
351,0.1803108705806414,0.06493883133194785,(0.779466705179978+0j),(0.6131248594788736+0j),24.507819833562067,21.600889989218494
352,0.34732670485756595,0.2668222934737389,(0.9267964843939639+0j),(0.891899844457135+0j),26.209941419951996,25.921120559370145
353,0.3815347279914087,0.30454600781236224,(0.9036904762932231+0j),(0.8493855680962159+0j),26.149280481041867,24.231637405162324
354,0.3072373210660133,0.18752982457384448,(0.8631918047956197+0j),(0.7540433284874686+0j),25.647920701418588,23.264918335683554
355,0.19265999378563592,0.09208698926306173,(0.7603562621404324+0j),(0.5766182353912671+0j),23.693090819486567,21.273750682727858
356,0.2444277271952339,0.13002579561938074,(0.8166387769255906+0j),(0.6619818874028978+0j),24.941386834323012,22.540576066729688
357,0.21805150387227204,0.1361674493356976,(0.7842597650362461+0j),(0.6728541302141794+0j),22.60265345630979,20.51850896129136
358,0.19682280920334236,0.1007095381264404,(0.7544776303003797+0j),(0.5773533644296599+0j),21.46560530904374,19.046694832384933
359,0.2687626143845883,0.1499374508098519,(0.8349445219650606+0j),(0.6781145088739767+0j),25.904028632720873,23.70835482377613
360,0.35564832459243173,0.28116977668036297,(0.8849546383959784+0j),(0.8346043056232917+0j),26.712482940289988,25.52102281328024
361,0.4448802063256099,0.4027930234272891,(0.9402391453501572+0j),(0.9245698373638385+0j),28.249155436655982,28.667798430572713
362,0.35412601397976057,0.25336549563372746,(0.9018102347305768+0j),(0.8270416673277525+0j),26.886624394887303,23.94744815492047
363,0.42944293448469395,0.34644799306184115,(0.9285452148182689+0j),(0.8896733048305936+0j),27.402507400837052,26.109836231690853
364,0.4475408091474364,0.3757120156834994,(0.9371170868169986+0j),(0.9098384575906974+0j),28.589686174331412,27.480666604533937
365,0.290402278646483,0.15022463096336494,(0.9037357582092371+0j),(0.8168183887512188+0j),25.20722780481705,22.746592299845577
366,0.4112641311881517,0.37475004508639964,(0.9246046967961152+0j),(0.9092120372508297+0j),27.516442145785547,27.953881968237425
367,0.3842841775237864,0.34169302181823474,(0.9154443036508495+0j),(0.8962363910936767+0j),28.723760367642257,28.458284186185253
368,0.33588048574824025,0.2868413259349654,(0.8755260985369423+0j),(0.8380361271616164+0j),25.992940745285743,25.44745022462716
369,0.43431847779713206,0.338269182312854,(0.9294614346538672+0j),(0.8849893820804178+0j),27.863142918790956,26.07111725005362
370,0.20550985609868286,0.1080279009894995,(0.7719767003957029+0j),(0.635389379430537+0j),23.89689202259124,21.942777173708894
371,0.22950852670702707,0.12308446702343061,(0.8204839526301052+0j),(0.6766013604855188+0j),26.091313137865257,23.731023974944158
372,0.4128110152062568,0.3728458664805872,(0.9304641633806301+0j),(0.9116970709403609+0j),29.299450903008868,29.216119290601867
373,0.3713486600268436,0.28005503784205743,(0.917053736333714+0j),(0.8669547108616042+0j),28.91607813152779,26.563723819581785
374,0.37763781517408096,0.3037024221943539,(0.9107619568743428+0j),(0.8592725323486835+0j),29.53861540980187,28.058991295814465
375,0.24116091560367872,0.12209743160146076,(0.8092144094285654+0j),(0.6486852632400893+0j),24.309405578307917,22.21648185408261
376,0.2237688735050134,0.10016908456595514,(0.7904239116129719+0j),(0.586545811147856+0j),24.239708930685172,21.281785660976148
377,0.2549221439706934,0.13786362136456398,(0.828974534227733+0j),(0.6863688478895802+0j),26.465763186930214,23.881051176631644
378,0.3681800275159191,0.2873296322601843,(0.9097985235268742+0j),(0.8667409146920134+0j),29.075003502031258,27.55575329474432
379,0.2608080332755962,0.16462024870924183,(0.8195390676018387+0j),(0.7143806625648551+0j),23.636774229426784,22.092165267699286
380,0.3655957608797637,0.32059224803291525,(0.9128741496726951+0j),(0.8921177757050694+0j),29.114855393825678,28.659261112475654
381,0.27744437103167235,0.199601205243744,(0.834223609949876+0j),(0.7566122435953476+0j),24.147841914483816,23.39785690709263
382,0.15352859233851265,0.09894651075759513,(0.7993784645609382+0j),(0.7214578041147143+0j),21.09411817967659,19.339790242765666
383,0.2146386300975823,0.09566450504433831,(0.783711026125554+0j),(0.6145913051567717+0j),23.067820238229906,20.81923929128405
384,0.2495923343892443,0.1702590543556359,(0.821163034934895+0j),(0.7313425532673753+0j),24.31446487807242,22.082618027633885
385,0.266950044963876,0.14006942734946765,(0.8324361212693092+0j),(0.6815544831798728+0j),26.502687967119147,24.15739548249809
386,0.4371045795195587,0.36647533141064437,(0.9327587112990998+0j),(0.9025125120881315+0j),28.462246173648037,27.226786629304527
387,0.4363500793071418,0.40037402230781954,(0.9321855083570912+0j),(0.9168716907123249+0j),27.811316573036123,28.180085677654468
388,0.4033072511003489,0.3478245716540311,(0.9315007819379794+0j),(0.9091068118182821+0j),30.057510436179523,28.71138474935774
389,0.3977326569355803,0.2931429389196869,(0.9246786709270716+0j),(0.8570664507541895+0j),28.341016292956617,25.012061113154868
390,0.31559069365351394,0.2545199407936039,(0.8901629625755231+0j),(0.8551060948864577+0j),27.42479819086652,26.452833874325602
391,0.32482267721192865,0.26385773946584806,(0.889552696383025+0j),(0.8473126630142396+0j),27.58091362469457,25.917982289072143
392,0.32513181255963036,0.2662708412199284,(0.8726158218500183+0j),(0.8255437409429998+0j),25.532994347608042,24.54955094873318
393,0.1597838171526591,0.08782675562867083,(0.6915609485951204+0j),(0.5465476754451302+0j),21.5869318623782,19.522597550506063
394,0.27412888699626675,0.15715073969808188,(0.8421271961633471+0j),(0.6949236920434774+0j),23.656730861017223,21.05463820957137
395,0.36118391401536076,0.25808009182390484,(0.8954054090203305+0j),(0.8216941377414236+0j),27.308534608158027,24.66307314609346
396,0.3506143887228969,0.26139138043035914,(0.9033831533231635+0j),(0.8501755333220421+0j),26.67850284517033,25.136215121543817
397,0.33899490024250306,0.25546691926194803,(0.8854944177911178+0j),(0.8257031321744732+0j),29.176236962581132,27.60913064287847
398,0.2606553808471784,0.20300240432054262,(0.8369295135401301+0j),(0.7753457745367086+0j),25.471122145873792,24.20295774138667
399,0.2462674437583767,0.1229173472153048,(0.8172815012251976+0j),(0.6623311880390454+0j),25.84165122587453,23.096966477380878
400,0.3522382505709625,0.30644955945173413,(0.8861183840985146+0j),(0.8496209235657968+0j),26.64265280694631,25.185750235746873
401,0.31954377572912257,0.2558614441056584,(0.8625202468173521+0j),(0.8180761365546+0j),25.958744799386565,24.72341666949926
402,0.33893409335183083,0.25830634986256484,(0.9053373699287479+0j),(0.8539004667393438+0j),28.19299547712587,25.962729103922037
403,0.21015407069356642,0.07685045869058525,(0.7906490035724819+0j),(0.5785453687340032+0j),24.219783488673322,20.7890352949071
404,0.16543706421392543,0.07708731545723031,(0.7237082822151037+0j),(0.5893276890818212+0j),23.47717157760968,21.355385312245257
405,0.35671635069178165,0.28365491020226896,(0.9062915273403593+0j),(0.8639341830799254+0j),26.73128011983512,25.606493839167186
406,0.301266128735098,0.22667794180731415,(0.8724419268178005+0j),(0.821052004918758+0j),26.96319351727152,25.496100479002976
407,0.38545689280735607,0.35100298277578856,(0.9038689344372963+0j),(0.8822853950651554+0j),26.767749099728903,26.66757874650997
408,0.3652329203064313,0.3041426053366579,(0.8820983583449731+0j),(0.8349977146539631+0j),27.33310421205545,25.668435331975623
409,0.1870113472939051,0.07288138154153652,(0.7611333704033694+0j),(0.5743348474907575+0j),23.00679057836934,19.93671708126072
410,0.1964602880377548,0.08852213546918238,(0.768001359379779+0j),(0.5947038890484767+0j),23.72493815831371,21.289407481181833
411,0.2468309743678673,0.16164216739160028,(0.8252102265060348+0j),(0.7218847593010654+0j),25.09399703458712,23.45143068372119
412,0.3682375195653749,0.3454352175626208,(0.9051823535491512+0j),(0.8907264739961271+0j),26.744360049937956,27.02841172684569
413,0.3089949808610418,0.23076072452426946,(0.8830158426766471+0j),(0.8278187745810336+0j),27.93087688872302,25.897572938277207
414,0.3230375649288096,0.24744205242395997,(0.8647656868902747+0j),(0.7908285311882173+0j),25.649969466618558,24.25968137692187
415,0.31917058453667946,0.2412555556582464,(0.8858409470538269+0j),(0.821963281893768+0j),27.49535252289105,25.770310070932133
416,0.30875842014175653,0.24911964825019636,(0.8701747400473664+0j),(0.8146646509034563+0j),25.568993986638972,24.304774608416654
417,0.26209610388996946,0.13998565283397213,(0.8946314588895854+0j),(0.8153240314491177+0j),24.808676658917843,22.553116596560994
418,0.19555499652308747,0.09948387013068553,(0.7685582522772566+0j),(0.6195055996654198+0j),22.829727833408047,20.077494703495645
419,0.316186986363564,0.22246239204911047,(0.8874348190233269+0j),(0.8214221137088629+0j),28.018751783325655,26.623521063839945
420,0.09485036775418275,0.054495394883843584,(0.5951112821148655+0j),(0.4929526840397192+0j),20.003490846908498,18.88345588330839
421,0.3777991133397485,0.28839913781736676,(0.8979371845626053+0j),(0.8404890533949527+0j),26.785251080034207,25.264657922697864
422,0.3997739085409089,0.3313398723681151,(0.9106043139884744+0j),(0.8748916910902258+0j),26.091744464221577,25.005625332964648
423,0.22566321676241605,0.1277308733737835,(0.7898026966171878+0j),(0.6334295260357131+0j),23.452633304196084,21.69343627986169
424,0.33538837703903046,0.2352531152185575,(0.9070575543982735+0j),(0.8336063387678861+0j),27.79224715238962,24.59201250089196
425,0.29554416169528525,0.20911020182436202,(0.8625362611588294+0j),(0.7702889681087264+0j),26.842171736178784,24.51195043253302
426,0.2861666001782853,0.1900832541382114,(0.8495179217279439+0j),(0.7438835449329685+0j),24.171577865030063,22.746965507185486
427,0.3381683774434119,0.25525282431960955,(0.9043685574243792+0j),(0.8521161812727814+0j),28.39472385688986,26.161766787040253
428,0.29060338131667307,0.25789773412301337,(0.8339704763934591+0j),(0.8036111531455148+0j),24.939596033480186,24.678030667930273
429,0.3411424015585625,0.267906644403018,(0.9173385012909364+0j),(0.8797579793593909+0j),29.629008970624056,27.7604891978376
430,0.36361484217277823,0.29540862966508546,(0.9146858498921483+0j),(0.8788929313464507+0j),28.36593564772169,27.010558967818934
431,0.3514077585138112,0.24203046293435557,(0.914956921825095+0j),(0.8377380881065933+0j),28.331210034905176,24.741651668209528
432,0.34394803031497845,0.3155555907216621,(0.8762980724211634+0j),(0.8536681132780715+0j),25.85672791984676,25.739669240921266
433,0.3889609065994213,0.3591571377159379,(0.9095243467197373+0j),(0.8905685435839722+0j),26.913536854790262,26.95287269226216
434,0.39322716347631353,0.32236233188267943,(0.9277198792907638+0j),(0.8943975592766623+0j),29.60117980793797,28.815469402195806
435,0.39779814881123027,0.3608394482258987,(0.9113517804460437+0j),(0.8873730242192609+0j),26.97321760746192,26.727360050054724
436,0.33963588588871213,0.2730119280834808,(0.884945834026514+0j),(0.8269284645105288+0j),28.39850539298272,26.670316802239803
437,0.21151540145708972,0.14327278154164,(0.7686552150443764+0j),(0.6649065868058291+0j),23.117672232462148,21.755166830635154
438,0.27303246229700623,0.14694549050597147,(0.9035410466768563+0j),(0.8229409782353504+0j),25.405033320668892,23.360992209723328
439,0.33848673766290766,0.21408661496277462,(0.8823210249080105+0j),(0.7665117337818155+0j),25.819643625320104,23.0453959578953
440,0.2847046764356738,0.24637538455421112,(0.8256941797221459+0j),(0.7794727865807383+0j),24.649732592275058,24.052492613605057
441,0.21542160200915253,0.09819872921220096,(0.8017831351211532+0j),(0.6372636233897757+0j),25.02853267534715,21.83093060089501
442,0.19615663742234554,0.10464101923214547,(0.7635427930712725+0j),(0.6228937873822662+0j),22.268236084628974,19.918852425338976
443,0.23930304370929048,0.12118552384077942,(0.8287142688478056+0j),(0.6716695225569836+0j),26.927108839381376,24.840801315396686
444,0.19847486240457168,0.10030435618421386,(0.769663175858021+0j),(0.6190644889638418+0j),22.60161808253388,20.06567460978433
445,0.3492312232788471,0.3162529529505001,(0.880018617284181+0j),(0.8513078427534674+0j),25.988927537058693,25.565855002496498
446,0.3497678902800485,0.22718379315701007,(0.9286051690115755+0j),(0.8748201944938377+0j),26.72392278175427,25.323561974150675
447,0.3660315138563328,0.3245676162450773,(0.889039993095122+0j),(0.8512292223365604+0j),26.31439779982533,25.699133750164123
